run_id,run,method,seed,snapshot,step,checkpoint_fraction,layer,target_module,quantized_base,delta_direction,delta_magnitude_paper,delta_magnitude_rel,coefficient_update_rel,effective_weight_update_rel,quant_delta_direction,total_delta_direction,quant_delta_magnitude_paper,quant_delta_magnitude_rel,total_delta_magnitude_paper,total_delta_magnitude_rel
lora-match-seed43,LoRA lr-match (seed 43),LoRA lr-match,43,final_step_31956,31956,1.0,3,k_proj,False,0.0028410509694367647,0.004026962444186211,0.0029564748983830214,0.06500137597322464,0.06500137597322464,,,,,,
lora-match-seed43,LoRA lr-match (seed 43),LoRA lr-match,43,final_step_31956,31956,1.0,4,k_proj,False,0.00280043575912714,0.003975897561758757,0.0030003294814378023,0.0659969374537468,0.0659969374537468,,,,,,
lora-match-seed43,LoRA lr-match (seed 43),LoRA lr-match,43,final_step_31956,31956,1.0,5,k_proj,False,0.004482293035835028,0.00539375701919198,0.004312945529818535,0.07234667241573334,0.07234667241573334,,,,,,
lora-match-seed43,LoRA lr-match (seed 43),LoRA lr-match,43,final_step_31956,31956,1.0,0,q_proj,False,0.014386325143277645,0.011242790147662163,0.014903614297509193,0.12637859582901,0.12637859582901,,,,,,
lora-match-seed43,LoRA lr-match (seed 43),LoRA lr-match,43,final_step_31956,31956,1.0,1,q_proj,False,0.006124503910541534,0.005037824623286724,0.005864074919372797,0.08640092611312866,0.08640092611312866,,,,,,
lora-match-seed43,LoRA lr-match (seed 43),LoRA lr-match,43,final_step_31956,31956,1.0,2,q_proj,False,0.007629361003637314,0.006090397015213966,0.007146067451685667,0.09670529514551163,0.09670529514551163,,,,,,
lora-match-seed43,LoRA lr-match (seed 43),LoRA lr-match,43,final_step_31956,31956,1.0,3,q_proj,False,0.0061053261160850525,0.005714708007872105,0.006221931427717209,0.09632863104343414,0.09632863104343414,,,,,,
lora-match-seed43,LoRA lr-match (seed 43),LoRA lr-match,43,final_step_31956,31956,1.0,4,q_proj,False,0.006461626850068569,0.005642496515065432,0.006353073753416538,0.09462577849626541,0.09462577849626541,,,,,,
lora-match-seed43,LoRA lr-match (seed 43),LoRA lr-match,43,final_step_31956,31956,1.0,5,q_proj,False,0.00838414952158928,0.0066781905479729176,0.0077134426683187485,0.10077251493930817,0.10077251493930817,,,,,,
lora-match-seed43,LoRA lr-match (seed 43),LoRA lr-match,43,final_step_31956,31956,1.0,0,up_proj,False,0.01966380514204502,0.013414244167506695,0.021422505378723145,0.20129166543483734,0.20129166543483734,,,,,,
lora-match-seed43,LoRA lr-match (seed 43),LoRA lr-match,43,final_step_31956,31956,1.0,1,up_proj,False,0.018376097083091736,0.012755448929965496,0.020409926772117615,0.19457320868968964,0.19457320868968964,,,,,,
lora-match-seed43,LoRA lr-match (seed 43),LoRA lr-match,43,final_step_31956,31956,1.0,2,up_proj,False,0.017972353845834732,0.01243810635060072,0.019961368292570114,0.1923181116580963,0.1923181116580963,,,,,,
lora-match-seed43,LoRA lr-match (seed 43),LoRA lr-match,43,final_step_31956,31956,1.0,3,up_proj,False,0.017433226108551025,0.011759708635509014,0.019677430391311646,0.18941953778266907,0.18941952288150787,,,,,,
lora-match-seed43,LoRA lr-match (seed 43),LoRA lr-match,43,final_step_31956,31956,1.0,4,up_proj,False,0.01603291556239128,0.010505899786949158,0.017702562734484673,0.18099834024906158,0.18099835515022278,,,,,,
lora-match-seed43,LoRA lr-match (seed 43),LoRA lr-match,43,final_step_31956,31956,1.0,5,up_proj,False,0.015285027213394642,0.010103533044457436,0.01696428284049034,0.17629694938659668,0.17629694938659668,,,,,,
lora-match-seed43,LoRA lr-match (seed 43),LoRA lr-match,43,final_step_31956,31956,1.0,0,v_proj,False,0.019340837374329567,0.008063185028731823,0.02171042561531067,0.1977212131023407,0.1977212131023407,,,,,,
lora-match-seed43,LoRA lr-match (seed 43),LoRA lr-match,43,final_step_31956,31956,1.0,1,v_proj,False,0.01747126318514347,0.008301818743348122,0.01883768104016781,0.18121308088302612,0.18121308088302612,,,,,,
lora-match-seed43,LoRA lr-match (seed 43),LoRA lr-match,43,final_step_31956,31956,1.0,2,v_proj,False,0.03098275326192379,0.011762500740587711,0.032407600432634354,0.2319275289773941,0.2319275289773941,,,,,,
lora-match-seed43,LoRA lr-match (seed 43),LoRA lr-match,43,final_step_31956,31956,1.0,3,v_proj,False,0.01988081820309162,0.009415442124009132,0.020866800099611282,0.19523100554943085,0.19523100554943085,,,,,,
lora-match-seed43,LoRA lr-match (seed 43),LoRA lr-match,43,final_step_31956,31956,1.0,4,v_proj,False,0.019459933042526245,0.009445715695619583,0.020117823034524918,0.1847749948501587,0.1847749948501587,,,,,,
lora-match-seed43,LoRA lr-match (seed 43),LoRA lr-match,43,final_step_31956,31956,1.0,5,v_proj,False,0.024349737912416458,0.01034318283200264,0.026321960613131523,0.21557505428791046,0.21557505428791046,,,,,,
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,fraction_0.25_step_7989,7989,0.25,0,down_proj,True,0.0017168753547593951,0.006519630551338196,0.006509269587695599,0.05789126083254814,0.05817227065563202,0.004314750898629427,0.0060240235179662704,0.0012482025194913149,0.0014129973715171218,0.006642528343945742,0.006642049178481102
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,fraction_0.25_step_7989,7989,0.25,1,down_proj,True,0.001045722863636911,0.006502759177237749,0.006387332919985056,0.04550211876630783,0.04588868468999863,0.004331714008003473,0.0053728120401501656,0.0012633560691028833,0.0012788188178092241,0.006576215382665396,0.006468979641795158
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,fraction_0.25_step_7989,7989,0.25,2,down_proj,True,0.0015301118837669492,0.006587582640349865,0.006493247579783201,0.05515168234705925,0.055461328476667404,0.004307334776967764,0.005829496309161186,0.0011845063418149948,0.0011889712186530232,0.0066940621472895145,0.006590533535927534
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,fraction_0.25_step_7989,7989,0.25,3,down_proj,True,0.0015212512807920575,0.006611774675548077,0.006636182777583599,0.05464904382824898,0.05498639494180679,0.004318832419812679,0.005834475625306368,0.0011961252894252539,0.0012140438193455338,0.006720827892422676,0.0067486935295164585
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,fraction_0.25_step_7989,7989,0.25,4,down_proj,True,0.0015816238010302186,0.006508959457278252,0.006730684544891119,0.055769991129636765,0.05610113590955734,0.004344412591308355,0.0059182653203606606,0.0011933307396247983,0.001259102369658649,0.0065871793776750565,0.006826192606240511
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,fraction_0.25_step_7989,7989,0.25,5,down_proj,True,0.0015876409597694874,0.006626663729548454,0.006793898064643145,0.0556349977850914,0.05596274510025978,0.004328716546297073,0.005907088052481413,0.0012075735721737146,0.0012700494844466448,0.006752967834472656,0.006917636375874281
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,fraction_0.25_step_7989,7989,0.25,0,k_proj,True,0.000877058831974864,0.005962069146335125,0.004662705585360527,0.03212273120880127,0.03240582346916199,0.005219758488237858,0.006094259675592184,0.004398062825202942,0.003815823933109641,0.007536815479397774,0.005952346138656139
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,fraction_0.25_step_7989,7989,0.25,1,k_proj,True,0.0005414858460426331,0.004875347018241882,0.0038759431336075068,0.01911822147667408,0.019497953355312347,0.004894426558166742,0.005432677920907736,0.003199758706614375,0.0025638954248279333,0.005964442156255245,0.004687202163040638
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,fraction_0.25_step_7989,7989,0.25,2,k_proj,True,0.00042792968451976776,0.005697725340723991,0.0042128306813538074,0.02111462876200676,0.021515535190701485,0.00474862614646554,0.005177475046366453,0.0034918931778520346,0.0028361529111862183,0.006850667297840118,0.005072660278528929
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,fraction_0.25_step_7989,7989,0.25,3,k_proj,True,0.00034902256447821856,0.006125134415924549,0.0046134209260344505,0.02116984874010086,0.021656982600688934,0.004433991387486458,0.004780955612659454,0.002929451409727335,0.002254077699035406,0.007006424944847822,0.0052007222548127174
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,fraction_0.25_step_7989,7989,0.25,4,k_proj,True,0.0003806256572715938,0.005619291216135025,0.004236359614878893,0.02191641554236412,0.022307779639959335,0.004474352113902569,0.0048520732671022415,0.002844663569703698,0.0022666226141154766,0.006258768029510975,0.004743216559290886
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,fraction_0.25_step_7989,7989,0.25,5,k_proj,True,0.00048674980644136667,0.006016097962856293,0.004533050116151571,0.023580802604556084,0.024000439792871475,0.004442457575351,0.004928832408040762,0.0031254657078534365,0.002616027370095253,0.006893469486385584,0.005249540321528912
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,fraction_0.25_step_7989,7989,0.25,0,q_proj,True,0.001399618573486805,0.005975086707621813,0.006707423832267523,0.03866752237081528,0.03914383426308632,0.005027363076806068,0.006422469858080149,0.0028130982536822557,0.003470277413725853,0.006586635950952768,0.007432401180267334
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,fraction_0.25_step_7989,7989,0.25,1,q_proj,True,0.0009207044495269656,0.0051269372925162315,0.005794513039290905,0.02875722013413906,0.029311565682291985,0.0047023482620716095,0.005618858151137829,0.0021381445694714785,0.0024324259720742702,0.0055892812088131905,0.006305047310888767
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,fraction_0.25_step_7989,7989,0.25,2,q_proj,True,0.0007744428003206849,0.0056453594006598,0.006391062401235104,0.030084853991866112,0.03073025494813919,0.0045654987916350365,0.0053340960294008255,0.0020979526452720165,0.0025359545834362507,0.006116085685789585,0.00693670054897666
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,fraction_0.25_step_7989,7989,0.25,3,q_proj,True,0.0007386184297502041,0.005920364987105131,0.006706024520099163,0.03169221058487892,0.03237137943506241,0.00440638605505228,0.0051409280858933926,0.001952337333932519,0.002271284582093358,0.0063131689094007015,0.007121081929653883
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,fraction_0.25_step_7989,7989,0.25,4,q_proj,True,0.000798466382548213,0.005845498759299517,0.006630857475101948,0.03182411193847656,0.032475728541612625,0.004392862319946289,0.0051888711750507355,0.0018970712553709745,0.00231612054631114,0.006222832016646862,0.007054775487631559
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,fraction_0.25_step_7989,7989,0.25,5,q_proj,True,0.0009448049822822213,0.005954158492386341,0.006863991729915142,0.03290753811597824,0.033588919788599014,0.004408698063343763,0.005348901264369488,0.0019197347573935986,0.002335795434191823,0.0063777100294828415,0.007314662914723158
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,fraction_0.25_step_7989,7989,0.25,0,up_proj,True,0.002085508778691292,0.006499100010842085,0.012080139480531216,0.0645214095711708,0.06553705036640167,0.00430744793266058,0.006382811348885298,0.0011459075612947345,0.002140618162229657,0.006584967486560345,0.012254818342626095
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,fraction_0.25_step_7989,7989,0.25,1,up_proj,True,0.002197818597778678,0.006409153342247009,0.011764558032155037,0.06626685708761215,0.06718284636735916,0.004325379617512226,0.006514467764645815,0.0011851981980726123,0.002246696036309004,0.006524578668177128,0.011997360736131668
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,fraction_0.25_step_7989,7989,0.25,2,up_proj,True,0.0021996633149683475,0.006391518749296665,0.011791044846177101,0.0662851557135582,0.06719828397035599,0.004291764926165342,0.006481954362243414,0.001163523062132299,0.002158851595595479,0.006503977347165346,0.01199350506067276
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,fraction_0.25_step_7989,7989,0.25,3,up_proj,True,0.0024039854761213064,0.006439638789743185,0.012131870724260807,0.06934060901403427,0.07024557143449783,0.0042911251075565815,0.006683964282274246,0.00114957126788795,0.0021712121088057756,0.006536752916872501,0.012328113429248333
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,fraction_0.25_step_7989,7989,0.25,4,up_proj,True,0.0019492467399686575,0.006520635448396206,0.012619615532457829,0.06228780746459961,0.06344707310199738,0.004333925433456898,0.006274261977523565,0.0011368996929377317,0.0022223382256925106,0.00660221790894866,0.012772871181368828
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,fraction_0.25_step_7989,7989,0.25,5,up_proj,True,0.0019247325835749507,0.006549615412950516,0.012617493979632854,0.06186049059033394,0.06302355974912643,0.0042980327270925045,0.0062139444053173065,0.0011323897633701563,0.0021980542223900557,0.00664024380967021,0.012801846489310265
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,fraction_0.25_step_7989,7989,0.25,0,v_proj,True,0.002955157309770584,0.005965075921267271,0.01828332059085369,0.0747036263346672,0.07661736011505127,0.004988955333828926,0.007928291335701942,0.0008926832815632224,0.0027039579581469297,0.005878047551959753,0.018063489347696304
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,fraction_0.25_step_7989,7989,0.25,1,v_proj,True,0.0024047656916081905,0.005782753694802523,0.01469758152961731,0.06636954098939896,0.06779367476701736,0.004333116579800844,0.00673158373683691,0.0008291953708976507,0.002113817259669304,0.00587685639038682,0.014896546490490437
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,fraction_0.25_step_7989,7989,0.25,2,v_proj,True,0.004123005084693432,0.0061009908095002174,0.018409430980682373,0.0844084769487381,0.08602382987737656,0.004309820011258125,0.008409535512328148,0.0006995155708864331,0.002149685751646757,0.006157408934086561,0.018602535128593445
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,fraction_0.25_step_7989,7989,0.25,3,v_proj,True,0.0026694247499108315,0.00652693398296833,0.016570502892136574,0.06976226717233658,0.07148966938257217,0.004290672019124031,0.006950979586690664,0.0008158115670084953,0.0021462617442011833,0.006622618995606899,0.016814496368169785
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,fraction_0.25_step_7989,7989,0.25,4,v_proj,True,0.0023674536496400833,0.006274668499827385,0.014743993058800697,0.06359750032424927,0.06509409844875336,0.004304157570004463,0.006661723367869854,0.000888059614226222,0.0021225730888545513,0.006302505731582642,0.014814521186053753
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,fraction_0.25_step_7989,7989,0.25,5,v_proj,True,0.0031695356592535973,0.006186873186379671,0.017351455986499786,0.0774858146905899,0.07914438843727112,0.004305975046008825,0.007459061220288277,0.0007535541080869734,0.002144720172509551,0.006218552589416504,0.017490658909082413
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,fraction_0.5_step_15978,15978,0.5,0,down_proj,True,0.002058339072391391,0.008910292759537697,0.008931681513786316,0.06344093382358551,0.06397213041782379,0.004314750898629427,0.006363799795508385,0.0012482025194913149,0.0014129973715171218,0.008980417624115944,0.009009290486574173
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,fraction_0.5_step_15978,15978,0.5,1,down_proj,True,0.0012683041859418154,0.008854882791638374,0.00872801337391138,0.0501834973692894,0.05084909498691559,0.004331714008003473,0.005594474263489246,0.0012633560691028833,0.0012788188178092241,0.008864179253578186,0.008732711896300316
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,fraction_0.5_step_15978,15978,0.5,2,down_proj,True,0.0018562382319942117,0.008947577327489853,0.008775172755122185,0.06076160818338394,0.06130408123135567,0.004307334776967764,0.006153515540063381,0.0011845063418149948,0.0011889712186530232,0.008998209610581398,0.00882317591458559
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,fraction_0.5_step_15978,15978,0.5,3,down_proj,True,0.0019056684104725718,0.008892368525266647,0.008958449587225914,0.06116349250078201,0.061741191893815994,0.004318832419812679,0.0062168678268790245,0.0011961252894252539,0.0012140438193455338,0.008941286243498325,0.009013449773192406
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,fraction_0.5_step_15978,15978,0.5,4,down_proj,True,0.001979599939659238,0.008871916681528091,0.009188299998641014,0.06237698718905449,0.06295973062515259,0.004344412591308355,0.006314360536634922,0.0011933307396247983,0.001259102369658649,0.008898647502064705,0.009234231896698475
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,fraction_0.5_step_15978,15978,0.5,5,down_proj,True,0.0020142090506851673,0.008950070478022099,0.00918761920183897,0.06265623867511749,0.0632152259349823,0.004328716546297073,0.006331307347863913,0.0012075735721737146,0.0012700494844466448,0.00901839043945074,0.009248198010027409
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,fraction_0.5_step_15978,15978,0.5,0,k_proj,True,0.0010327890049666166,0.00716562382876873,0.005596878472715616,0.03439730778336525,0.03479627147316933,0.005219758488237858,0.006248637102544308,0.004398062825202942,0.003815823933109641,0.008784272707998753,0.006884549278765917
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,fraction_0.5_step_15978,15978,0.5,1,k_proj,True,0.0007836868171580136,0.005826969165354967,0.00461024884134531,0.021768983453512192,0.02223913185298443,0.004894426558166742,0.00567192118614912,0.003199758706614375,0.0025638954248279333,0.006809104699641466,0.00535293435677886
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,fraction_0.5_step_15978,15978,0.5,2,k_proj,True,0.0005249698297120631,0.007062988821417093,0.005234937649220228,0.02320014126598835,0.023767292499542236,0.00474862614646554,0.005273841321468353,0.0034918931778520346,0.0028361529111862183,0.00804214458912611,0.005955900531262159
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,fraction_0.5_step_15978,15978,0.5,3,k_proj,True,0.0004900463973172009,0.007513866759836674,0.005649144761264324,0.02401544153690338,0.024660658091306686,0.004433991387486458,0.004919709637761116,0.002929451409727335,0.002254077699035406,0.008249250240623951,0.006148249842226505
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,fraction_0.5_step_15978,15978,0.5,4,k_proj,True,0.0005282227648422122,0.007288658991456032,0.005528456065803766,0.025082357227802277,0.02566937543451786,0.004474352113902569,0.0049980212934315205,0.002844663569703698,0.0022666226141154766,0.007772323675453663,0.005906867329031229
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,fraction_0.5_step_15978,15978,0.5,5,k_proj,True,0.0006450368673540652,0.007646560203284025,0.00583293940871954,0.026765495538711548,0.027379734441637993,0.004442457575351,0.0050865039229393005,0.0031254657078534365,0.002616027370095253,0.008332191966474056,0.006381789222359657
qdora-seed42-fp32,QDoRA-fp32 (seed 42),QDoRA-fp32,42,fraction_0.5_step_15978,15978,0.5,0,q_proj,True,0.0016774896066635847,0.007582897320389748,0.008532591164112091,0.042158450931310654,0.042912401258945465,0.005027363076806068,0.006698765326291323,0.0028130982536822557,0.003470277413725853,0.008171315304934978,0.009218412451446056
